ppnr,location,idnummer,rol,round,dec_time_s,quality,dec_s,delta,showbuyer,showseller,nosellerphoto,nobuyerphoto,ppother,idother,entry_no,id2,id2_other,age_s,risk_s,female_s,econ_s,attractiveness_s,honesty_s,intelligence_s,likability_s,neutral_s,happy_s,sad_s,angry_s,surprised_s,scared_s,disgusted_s,valence_s,ethnicity_s,caucasian_s,east_asian_s,south_asian_s,african_s,other_ethnicity_s,z_attractiveness_s,z_honesty_s,z_intelligence_s,z_likability_s,z_neutral_s,z_happy_s,z_sad_s,z_angry_s,z_surprised_s,z_scared_s,z_valence_s,dec_time_b,dec_b,age_b,risk_b,female_b,econ_b,attractiveness_b,honesty_b,intelligence_b,likability_b,neutral_b,happy_b,sad_b,angry_b,surprised_b,scared_b,disgusted_b,valence_b,ethnicity_b,caucasian_b,east_asian_b,south_asian_b,african_b,other_ethnicity_b,z_attractiveness_b,z_honesty_b,z_intelligence_b,z_likability_b,z_neutral_b,z_happy_b,z_sad_b,z_angry_b,z_surprised_b,z_scared_b,z_valence_b,_merge
15,NL,15,S,7,6.6114569,H,not sell,.75,0,0,0,0,18,2,198,4NL15,4FR2,25,3,1,0,2.5,4.5833335,4.3333335,4.5,.86386299,.1340334,.00068136101,.0076701068,.0055519538,.00085715798,.0032458389,.12636331,African,0,0,0,1,0,-1.0528474,.53993905,.087742575,.46425465,.70667166,-.38135022,-.37965691,-.052674618,-.58834714,-.1243833,-.34379137,3.921165,no offer,21,6,1,1,2.6666667,3.0833333,3.5833333,3.4166667,,,,,,,,,FIT_FAILED,,,,,,-.86798525,-1.6566812,-1.1863651,-.91196805,,,,,,,,matched (3)
4,NL,4,S,9,8.0751467,L,low price,.75,0,0,0,0,18,2,267,4NL4,4FR2,32,6,0,1,1.8333334,3.75,4.4166665,2.8333333,,,,,,,,,FIT_FAILED,,,,,,-1.7922958,-.68040556,.22930951,-1.6530113,,,,,,,,9.7031145,buy,21,6,1,1,2.6666667,3.0833333,3.5833333,3.4166667,,,,,,,,,FIT_FAILED,,,,,,-.86798525,-1.6566812,-1.1863651,-.91196805,,,,,,,,matched (3)
5,NL,5,S,11,10.850067,L,low price,.75,0,0,0,0,18,2,334,4NL5,4FR2,20,5,1,0,5.5,5.8333335,4.9166665,6.25,.6478256,.58866262,.00031190101,.001725074,.09286961,.000344067,.000281171,.58693749,Caucasian,1,0,0,0,0,2.2746704,2.3704555,1.0787144,2.6873837,.089564897,1.0736421,-.41647747,-.2927956,.13749094,-.56097144,1.1063464,5.2634559,buy,21,6,1,1,2.6666667,3.0833333,3.5833333,3.4166667,,,,,,,,,FIT_FAILED,,,,,,-.86798525,-1.6566812,-1.1863651,-.91196805,,,,,,,,matched (3)
6,NL,6,S,13,4.1380692,L,low price,.75,0,0,0,0,18,2,390,4NL6,4FR2,30,5,0,1,3.5,5.1666665,5.25,6.1666665,.58713323,.74759912,.00017109299,.003703502,.005260034,.00098408095,.001255055,.74389559,Caucasian,1,0,0,0,0,.056325171,1.3941796,1.6449845,2.5815203,-.083801724,1.5823014,-.43051046,-.21288653,-.59077376,-.41755363,1.6005356,4.657774,buy,21,6,1,1,2.6666667,3.0833333,3.5833333,3.4166667,,,,,,,,,FIT_FAILED,,,,,,-.86798525,-1.6566812,-1.1863651,-.91196805,,,,,,,,matched (3)
9,NL,9,S,15,5.3900509,L,low price,.75,0,0,0,0,18,2,455,4NL9,4FR2,24,5,0,1,3.5,4.9166665,4.1666665,4.9166665,.81380832,.2181311,.000073064002,.01055089,.076046012,.0036067411,.00056227902,.20758019,Caucasian,1,0,0,0,0,.056325171,1.0280763,-.19539291,.99357092,.56369144,-.11220451,-.44028005,.063680761,-.0023571469,-.5195744,-.088076487,5.9302511,buy,21,6,1,1,2.6666667,3.0833333,3.5833333,3.4166667,,,,,,,,,FIT_FAILED,,,,,,-.86798525,-1.6566812,-1.1863651,-.91196805,,,,,,,,matched (3)
1,NL,1,S,1,11.410199,H,high price,.75,0,0,0,0,19,3,3,4NL1,4FR3,29,5,0,1,2.8333333,5.1666665,4.3333335,4.9166665,.33469069,.0043851859,.01154491,.01513786,.023265149,.065560319,.002636404,-.06117513,South Asian,0,0,1,0,0,-.68312335,1.3941796,.087742575,.99357092,-.8048991,-.7962755,.70300907,.24894932,-.44110417,-.21413097,-.93426424,10.885256,buy,22,3,0,1,2.6666667,4.0833335,3.5833333,3.4166667,.86658973,.027426179,.0030943081,.001835997,.03612569,.005189775,.003595114,.022236399,Other,0,0,0,0,1,-.86798525,-.19226757,-1.1863651,-.91196805,.71446055,-.72253525,-.13918158,-.28831542,-.33419943,-.072947741,-.67163944,matched (3)
13,NL,13,S,3,9.7029324,H,not sell,.75,0,0,0,0,19,3,65,4NL13,4FR3,24,5,1,1,3,4.25,4.0833335,5.25,.017357441,.98402721,.000108332,.000150722,.1032282,.004449185,.001321906,.97957802,Caucasian,1,0,0,0,0,-.49826112,.051801067,-.33695984,1.4170243,-1.7113557,2.3389642,-.43676522,-.35638398,.2235979,-.40770888,2.342592,10.877207,no offer,22,3,0,1,2.6666667,4.0833335,3.5833333,3.4166667,.86658973,.027426179,.0030943081,.001835997,.03612569,.005189775,.003595114,.022236399,Other,0,0,0,0,1,-.86798525,-.19226757,-1.1863651,-.91196805,.71446055,-.72253525,-.13918158,-.28831542,-.33419943,-.072947741,-.67163944,matched (3)
15,NL,15,S,5,21.719557,H,not sell,.75,0,0,0,0,19,3,141,4NL15,4FR3,25,3,1,0,2.5,4.5833335,4.3333335,4.5,.86386299,.1340334,.00068136101,.0076701068,.0055519538,.00085715798,.0032458389,.12636331,African,0,0,0,1,0,-1.0528474,.53993905,.087742575,.46425465,.70667166,-.38135022,-.37965691,-.052674618,-.58834714,-.1243833,-.34379137,5.8937631,no offer,22,3,0,1,2.6666667,4.0833335,3.5833333,3.4166667,.86658973,.027426179,.0030943081,.001835997,.03612569,.005189775,.003595114,.022236399,Other,0,0,0,0,1,-.86798525,-.19226757,-1.1863651,-.91196805,.71446055,-.72253525,-.13918158,-.28831542,-.33419943,-.072947741,-.67163944,matched (3)
4,NL,4,S,7,4.3513236,L,low price,.75,0,0,0,0,19,3,194,4NL4,4FR3,32,6,0,1,1.8333334,3.75,4.4166665,2.8333333,,,,,,,,,FIT_FAILED,,,,,,-1.7922958,-.68040556,.22930951,-1.6530113,,,,,,,,24.11471,buy,22,3,0,1,2.6666667,4.0833335,3.5833333,3.4166667,.86658973,.027426179,.0030943081,.001835997,.03612569,.005189775,.003595114,.022236399,Other,0,0,0,0,1,-.86798525,-.19226757,-1.1863651,-.91196805,.71446055,-.72253525,-.13918158,-.28831542,-.33419943,-.072947741,-.67163944,matched (3)
5,NL,5,S,9,6.6225886,H,not sell,.75,0,0,0,0,19,3,268,4NL5,4FR3,20,5,1,0,5.5,5.8333335,4.9166665,6.25,.6478256,.58866262,.00031190101,.001725074,.09286961,.000344067,.000281171,.58693749,Caucasian,1,0,0,0,0,2.2746704,2.3704555,1.0787144,2.6873837,.089564897,1.0736421,-.41647747,-.2927956,.13749094,-.56097144,1.1063464,6.0098448,no offer,22,3,0,1,2.6666667,4.0833335,3.5833333,3.4166667,.86658973,.027426179,.0030943081,.001835997,.03612569,.005189775,.003595114,.022236399,Other,0,0,0,0,1,-.86798525,-.19226757,-1.1863651,-.91196805,.71446055,-.72253525,-.13918158,-.28831542,-.33419943,-.072947741,-.67163944,matched (3)
6,NL,6,S,11,4.8109932,H,not sell,.75,0,0,0,0,19,3,329,4NL6,4FR3,30,5,0,1,3.5,5.1666665,5.25,6.1666665,.58713323,.74759912,.00017109299,.003703502,.005260034,.00098408095,.001255055,.74389559,Caucasian,1,0,0,0,0,.056325171,1.3941796,1.6449845,2.5815203,-.083801724,1.5823014,-.43051046,-.21288653,-.59077376,-.41755363,1.6005356,11.885614,no offer,22,3,0,1,2.6666667,4.0833335,3.5833333,3.4166667,.86658973,.027426179,.0030943081,.001835997,.03612569,.005189775,.003595114,.022236399,Other,0,0,0,0,1,-.86798525,-.19226757,-1.1863651,-.91196805,.71446055,-.72253525,-.13918158,-.28831542,-.33419943,-.072947741,-.67163944,matched (3)
9,NL,9,S,13,7.0513458,H,not sell,.75,0,0,0,0,19,3,396,4NL9,4FR3,24,5,0,1,3.5,4.9166665,4.1666665,4.9166665,.81380832,.2181311,.000073064002,.01055089,.076046012,.0036067411,.00056227902,.20758019,Caucasian,1,0,0,0,0,.056325171,1.0280763,-.19539291,.99357092,.56369144,-.11220451,-.44028005,.063680761,-.0023571469,-.5195744,-.088076487,3.9791181,no offer,22,3,0,1,2.6666667,4.0833335,3.5833333,3.4166667,.86658973,.027426179,.0030943081,.001835997,.03612569,.005189775,.003595114,.022236399,Other,0,0,0,0,1,-.86798525,-.19226757,-1.1863651,-.91196805,.71446055,-.72253525,-.13918158,-.28831542,-.33419943,-.072947741,-.67163944,matched (3)
10,NL,10,S,15,6.308394,H,not sell,.75,0,0,0,0,19,3,457,4NL10,4FR3,21,4,1,1,3.1666667,3.6666667,4.5833335,4.4166665,.97427481,.077480286,.001530432,.0043320889,.01480129,.00029755899,.007136195,.070344098,Caucasian,1,0,0,0,0,-.31339896,-.80243987,.51244497,.35839114,1.022061,-.56234241,-.29503813,-.18749779,-.51146096,.44852516,-.52017027,8.1413994,no offer,22,3,0,1,2.6666667,4.0833335,3.5833333,3.4166667,.86658973,.027426179,.0030943081,.001835997,.03612569,.005189775,.003595114,.022236399,Other,0,0,0,0,1,-.86798525,-.19226757,-1.1863651,-.91196805,.71446055,-.72253525,-.13918158,-.28831542,-.33419943,-.072947741,-.67163944,matched (3)
8,NL,8,S,1,15.167468,H,not sell,.75,0,0,0,0,20,4,10,4NL8,4FR4,22,3,0,1,3.0833333,4.25,5,4.25,.69405222,.044386301,.000215658,.1391802,.006624565,.006352006,.0031552929,-.094793864,Caucasian,1,0,0,0,0,-.40583017,.051801067,1.2202821,.14666477,.22161038,-.66825616,-.42606908,5.2590427,-.57943094,-.13771744,-1.0401143,7.2409687,no offer,22,4,1,1,4.0833335,3.8333333,4.1666665,4.75,.24882171,.64569318,.00085858302,.0045157238,.0056758788,.000108245,.003499869,.64117748,Caucasian,1,0,0,0,0,.70334268,-.55837125,-.19539291,.7818445,-1.0501822,1.2561623,-.36199489,-.18008074,-.58731699,-.086973868,1.2771232,matched (3)
12,NL,12,S,3,10.970663,L,low price,.75,0,0,0,0,20,4,68,4NL12,4FR4,23,5,1,0,1.8333334,4.4166665,3.75,4.3333335,.65368527,.123348,.0029807461,.0055509531,.02608401,.000064626998,.002050468,.1177971,South Asian,0,0,1,0,0,-1.7922958,.29586971,-.90323001,.25252825,.10630294,-.4155477,-.15049921,-.13826764,-.41767207,-.30041811,-.37076244,22.998323,buy,22,4,1,1,4.0833335,3.8333333,4.1666665,4.75,.24882171,.64569318,.00085858302,.0045157238,.0056758788,.000108245,.003499869,.64117748,Caucasian,1,0,0,0,0,.70334268,-.55837125,-.19539291,.7818445,-1.0501822,1.2561623,-.36199489,-.18008074,-.58731699,-.086973868,1.2771232,matched (3)
14,NL,14,S,5,21.708061,H,not sell,.75,0,0,0,0,20,4,143,4NL14,4FR4,18,5,1,0,4.5833335,5.8333335,4.3333335,5.8333335,.4822824,.43876451,.000450683,.0038149671,.02390717,.000189468,.00087149098,.43494949,Caucasian,1,0,0,0,0,1.257929,2.3704555,.087742575,2.1580675,-.38330618,.5939092,-.40264639,-.20838444,-.43576729,-.47403869,.62780553,5.4863276,no offer,22,4,1,1,4.0833335,3.8333333,4.1666665,4.75,.24882171,.64569318,.00085858302,.0045157238,.0056758788,.000108245,.003499869,.64117748,Caucasian,1,0,0,0,0,.70334268,-.55837125,-.19539291,.7818445,-1.0501822,1.2561623,-.36199489,-.18008074,-.58731699,-.086973868,1.2771232,matched (3)
3,NL,3,S,7,21.9354,H,not sell,.75,0,0,0,0,20,4,208,4NL3,4FR4,29,7,1,1,2.75,4.3333335,3.4166667,3.75,.87905991,.29685959,.000046336001,.0029323171,.01674897,.003491183,.0034874899,.2933684,Caucasian,1,0,0,0,0,-.7755543,.17383574,-1.4694998,-.48851499,.75008142,.13975763,-.44294378,-.24403484,-.49527067,-.088796869,.18203138,6.50735,no offer,22,4,1,1,4.0833335,3.8333333,4.1666665,4.75,.24882171,.64569318,.00085858302,.0045157238,.0056758788,.000108245,.003499869,.64117748,Caucasian,1,0,0,0,0,.70334268,-.55837125,-.19539291,.7818445,-1.0501822,1.2561623,-.36199489,-.18008074,-.58731699,-.086973868,1.2771232,matched (3)
7,NL,7,S,9,7.5159178,H,not sell,.75,0,0,0,0,20,4,260,4NL7,4FR4,26,6,0,1,2.6666667,4.5833335,4.3333335,4.5833335,.51676512,.01171984,.049025569,.0051051918,.01368249,.0048385849,.0070480062,-.037305731,Caucasian,1,0,0,0,0,-.86798525,.53993905,.087742575,.57011813,-.28480691,-.7728017,4.4383473,-.15627201,-.52076113,.43553814,-.85911041,4.9370837,no offer,22,4,1,1,4.0833335,3.8333333,4.1666665,4.75,.24882171,.64569318,.00085858302,.0045157238,.0056758788,.000108245,.003499869,.64117748,Caucasian,1,0,0,0,0,.70334268,-.55837125,-.19539291,.7818445,-1.0501822,1.2561623,-.36199489,-.18008074,-.58731699,-.086973868,1.2771232,matched (3)
2,NL,2,S,11,9.6648617,H,not sell,.75,0,0,0,0,20,4,326,4NL2,4FR4,23,5,1,1,2.75,4.6666665,4.8333335,4.8333335,.39587641,.1246459,.00001403,.0021522951,.2155821,.023178549,.000468643,.1014673,South Asian,0,0,1,0,0,-.7755543,.661973,.93714744,.88770801,-.63012326,-.41139388,-.44616342,-.27554008,1.1575527,-.53336358,-.42217752,4.4901509,no offer,22,4,1,1,4.0833335,3.8333333,4.1666665,4.75,.24882171,.64569318,.00085858302,.0045157238,.0056758788,.000108245,.003499869,.64117748,Caucasian,1,0,0,0,0,.70334268,-.55837125,-.19539291,.7818445,-1.0501822,1.2561623,-.36199489,-.18008074,-.58731699,-.086973868,1.2771232,matched (3)
11,NL,11,S,13,5.7033319,H,not sell,.75,0,0,0,0,20,4,391,4NL11,4FR4,23,5,0,1,4.5833335,4.4166665,4.5,4.9166665,.64681393,.069205552,.000108977,.0039308998,.50262332,.0094800787,.00051000901,.059725471,Caucasian,1,0,0,0,0,1.257929,.29586971,.37087727,.99357092,.086675078,-.58882481,-.43670094,-.2037019,3.5436161,-.52727187,-.55360347,12.100087,no offer,22,4,1,1,4.0833335,3.8333333,4.1666665,4.75,.24882171,.64569318,.00085858302,.0045157238,.0056758788,.000108245,.003499869,.64117748,Caucasian,1,0,0,0,0,.70334268,-.55837125,-.19539291,.7818445,-1.0501822,1.2561623,-.36199489,-.18008074,-.58731699,-.086973868,1.2771232,matched (3)
16,NL,16,S,15,13.646444,H,high price,.75,0,0,0,0,20,4,460,4NL16,4FR4,24,5,0,1,2.4166667,5.0833335,4.75,3.6666667,.29309091,.00098531297,.000840689,.1373105,.0051526688,.086466193,.04458338,-.1363252,Eastern Asian,0,1,0,0,0,-1.1452785,1.2721456,.79557967,-.59437817,-.92372811,-.80715644,-.36377823,5.1835256,-.59166628,5.9631386,-1.1708775,7.999651,not buy,22,4,1,1,4.0833335,3.8333333,4.1666665,4.75,.24882171,.64569318,.00085858302,.0045157238,.0056758788,.000108245,.003499869,.64117748,Caucasian,1,0,0,0,0,.70334268,-.55837125,-.19539291,.7818445,-1.0501822,1.2561623,-.36199489,-.18008074,-.58731699,-.086973868,1.2771232,matched (3)
6,NL,6,S,1,8.3112192,H,not sell,.75,0,0,0,0,21,5,1,4NL6,4FR5,30,5,0,1,3.5,5.1666665,5.25,6.1666665,.58713323,.74759912,.00017109299,.003703502,.005260034,.00098408095,.001255055,.74389559,Caucasian,1,0,0,0,0,.056325171,1.3941796,1.6449845,2.5815203,-.083801724,1.5823014,-.43051046,-.21288653,-.59077376,-.41755363,1.6005356,5.8117619,no offer,21,5,1,1,2.6666667,3.1666667,4.1666665,3.5,.59634191,.0063843569,.033368971,.002960888,.047774751,.0030889141,.0025707751,-.026984621,Other,0,0,0,0,1,-.86798525,-1.5346465,-.19539291,-.80610484,-.057497304,-.78987736,2.8780043,-.24288085,-.23736528,-.22379573,-.8266139,matched (3)
9,NL,9,S,3,12.92345,H,not sell,.75,0,0,0,0,21,5,71,4NL9,4FR5,24,5,0,1,3.5,4.9166665,4.1666665,4.9166665,.81380832,.2181311,.000073064002,.01055089,.076046012,.0036067411,.00056227902,.20758019,Caucasian,1,0,0,0,0,.056325171,1.0280763,-.19539291,.99357092,.56369144,-.11220451,-.44028005,.063680761,-.0023571469,-.5195744,-.088076487,5.1380758,no offer,21,5,1,1,2.6666667,3.1666667,4.1666665,3.5,.59634191,.0063843569,.033368971,.002960888,.047774751,.0030889141,.0025707751,-.026984621,Other,0,0,0,0,1,-.86798525,-1.5346465,-.19539291,-.80610484,-.057497304,-.78987736,2.8780043,-.24288085,-.23736528,-.22379573,-.8266139,matched (3)
10,NL,10,S,5,12.832323,L,low price,.75,0,0,0,0,21,5,139,4NL10,4FR5,21,4,1,1,3.1666667,3.6666667,4.5833335,4.4166665,.97427481,.077480286,.001530432,.0043320889,.01480129,.00029755899,.007136195,.070344098,Caucasian,1,0,0,0,0,-.31339896,-.80243987,.51244497,.35839114,1.022061,-.56234241,-.29503813,-.18749779,-.51146096,.44852516,-.52017027,28.179909,buy,21,5,1,1,2.6666667,3.1666667,4.1666665,3.5,.59634191,.0063843569,.033368971,.002960888,.047774751,.0030889141,.0025707751,-.026984621,Other,0,0,0,0,1,-.86798525,-1.5346465,-.19539291,-.80610484,-.057497304,-.78987736,2.8780043,-.24288085,-.23736528,-.22379573,-.8266139,matched (3)
1,NL,1,S,7,4.737236,H,not sell,.75,0,0,0,0,21,5,199,4NL1,4FR5,29,5,0,1,2.8333333,5.1666665,4.3333335,4.9166665,.33469069,.0043851859,.01154491,.01513786,.023265149,.065560319,.002636404,-.06117513,South Asian,0,0,1,0,0,-.68312335,1.3941796,.087742575,.99357092,-.8048991,-.7962755,.70300907,.24894932,-.44110417,-.21413097,-.93426424,4.8348107,no offer,21,5,1,1,2.6666667,3.1666667,4.1666665,3.5,.59634191,.0063843569,.033368971,.002960888,.047774751,.0030889141,.0025707751,-.026984621,Other,0,0,0,0,1,-.86798525,-1.5346465,-.19539291,-.80610484,-.057497304,-.78987736,2.8780043,-.24288085,-.23736528,-.22379573,-.8266139,matched (3)
13,NL,13,S,9,4.2154741,L,high price,.75,0,0,0,0,21,5,257,4NL13,4FR5,24,5,1,1,3,4.25,4.0833335,5.25,.017357441,.98402721,.000108332,.000150722,.1032282,.004449185,.001321906,.97957802,Caucasian,1,0,0,0,0,-.49826112,.051801067,-.33695984,1.4170243,-1.7113557,2.3389642,-.43676522,-.35638398,.2235979,-.40770888,2.342592,39.559948,not buy,21,5,1,1,2.6666667,3.1666667,4.1666665,3.5,.59634191,.0063843569,.033368971,.002960888,.047774751,.0030889141,.0025707751,-.026984621,Other,0,0,0,0,1,-.86798525,-1.5346465,-.19539291,-.80610484,-.057497304,-.78987736,2.8780043,-.24288085,-.23736528,-.22379573,-.8266139,matched (3)
15,NL,15,S,11,20.056097,L,low price,.75,0,0,0,0,21,5,336,4NL15,4FR5,25,3,1,0,2.5,4.5833335,4.3333335,4.5,.86386299,.1340334,.00068136101,.0076701068,.0055519538,.00085715798,.0032458389,.12636331,African,0,0,0,1,0,-1.0528474,.53993905,.087742575,.46425465,.70667166,-.38135022,-.37965691,-.052674618,-.58834714,-.1243833,-.34379137,8.7439766,buy,21,5,1,1,2.6666667,3.1666667,4.1666665,3.5,.59634191,.0063843569,.033368971,.002960888,.047774751,.0030889141,.0025707751,-.026984621,Other,0,0,0,0,1,-.86798525,-1.5346465,-.19539291,-.80610484,-.057497304,-.78987736,2.8780043,-.24288085,-.23736528,-.22379573,-.8266139,matched (3)
4,NL,4,S,13,4.720829,H,not sell,.75,0,0,0,0,21,5,386,4NL4,4FR5,32,6,0,1,1.8333334,3.75,4.4166665,2.8333333,,,,,,,,,FIT_FAILED,,,,,,-1.7922958,-.68040556,.22930951,-1.6530113,,,,,,,,5.3074441,no offer,21,5,1,1,2.6666667,3.1666667,4.1666665,3.5,.59634191,.0063843569,.033368971,.002960888,.047774751,.0030889141,.0025707751,-.026984621,Other,0,0,0,0,1,-.86798525,-1.5346465,-.19539291,-.80610484,-.057497304,-.78987736,2.8780043,-.24288085,-.23736528,-.22379573,-.8266139,matched (3)
5,NL,5,S,15,8.3047276,L,low price,.75,0,0,0,0,21,5,453,4NL5,4FR5,20,5,1,0,5.5,5.8333335,4.9166665,6.25,.6478256,.58866262,.00031190101,.001725074,.09286961,.000344067,.000281171,.58693749,Caucasian,1,0,0,0,0,2.2746704,2.3704555,1.0787144,2.6873837,.089564897,1.0736421,-.41647747,-.2927956,.13749094,-.56097144,1.1063464,15.61482,buy,21,5,1,1,2.6666667,3.1666667,4.1666665,3.5,.59634191,.0063843569,.033368971,.002960888,.047774751,.0030889141,.0025707751,-.026984621,Other,0,0,0,0,1,-.86798525,-1.5346465,-.19539291,-.80610484,-.057497304,-.78987736,2.8780043,-.24288085,-.23736528,-.22379573,-.8266139,matched (3)
3,NL,3,S,1,32.476852,H,not sell,.75,0,0,0,0,22,6,15,4NL3,4FR6,29,7,1,1,2.75,4.3333335,3.4166667,3.75,.87905991,.29685959,.000046336001,.0029323171,.01674897,.003491183,.0034874899,.2933684,Caucasian,1,0,0,0,0,-.7755543,.17383574,-1.4694998,-.48851499,.75008142,.13975763,-.44294378,-.24403484,-.49527067,-.088796869,.18203138,6.2446818,no offer,26,5,0,1,3.0833333,4.4166665,4.1666665,4.3333335,.047404621,.79380733,.001559497,.003129767,.002063497,.01057846,.002698407,.78322881,South Asian,0,0,1,0,0,-.40583017,.29586971,-.19539291,.25252825,-1.6255264,1.7301859,-.29214153,-.2360598,-.61734533,-.20500018,1.724378,matched (3)
7,NL,7,S,3,40.09063,H,high price,.75,0,0,0,0,22,6,80,4NL7,4FR6,26,6,0,1,2.6666667,4.5833335,4.3333335,4.5833335,.51676512,.01171984,.049025569,.0051051918,.01368249,.0048385849,.0070480062,-.037305731,Caucasian,1,0,0,0,0,-.86798525,.53993905,.087742575,.57011813,-.28480691,-.7728017,4.4383473,-.15627201,-.52076113,.43553814,-.85911041,14.767795,not buy,26,5,0,1,3.0833333,4.4166665,4.1666665,4.3333335,.047404621,.79380733,.001559497,.003129767,.002063497,.01057846,.002698407,.78322881,South Asian,0,0,1,0,0,-.40583017,.29586971,-.19539291,.25252825,-1.6255264,1.7301859,-.29214153,-.2360598,-.61734533,-.20500018,1.724378,matched (3)
2,NL,2,S,5,18.924711,L,low price,.75,0,0,0,0,22,6,140,4NL2,4FR6,23,5,1,1,2.75,4.6666665,4.8333335,4.8333335,.39587641,.1246459,.00001403,.0021522951,.2155821,.023178549,.000468643,.1014673,South Asian,0,0,1,0,0,-.7755543,.661973,.93714744,.88770801,-.63012326,-.41139388,-.44616342,-.27554008,1.1575527,-.53336358,-.42217752,8.120409,buy,26,5,0,1,3.0833333,4.4166665,4.1666665,4.3333335,.047404621,.79380733,.001559497,.003129767,.002063497,.01057846,.002698407,.78322881,South Asian,0,0,1,0,0,-.40583017,.29586971,-.19539291,.25252825,-1.6255264,1.7301859,-.29214153,-.2360598,-.61734533,-.20500018,1.724378,matched (3)
11,NL,11,S,7,6.01757,H,not sell,.75,0,0,0,0,22,6,196,4NL11,4FR6,23,5,0,1,4.5833335,4.4166665,4.5,4.9166665,.64681393,.069205552,.000108977,.0039308998,.50262332,.0094800787,.00051000901,.059725471,Caucasian,1,0,0,0,0,1.257929,.29586971,.37087727,.99357092,.086675078,-.58882481,-.43670094,-.2037019,3.5436161,-.52727187,-.55360347,5.1274791,no offer,26,5,0,1,3.0833333,4.4166665,4.1666665,4.3333335,.047404621,.79380733,.001559497,.003129767,.002063497,.01057846,.002698407,.78322881,South Asian,0,0,1,0,0,-.40583017,.29586971,-.19539291,.25252825,-1.6255264,1.7301859,-.29214153,-.2360598,-.61734533,-.20500018,1.724378,matched (3)
16,NL,16,S,9,20.619165,H,high price,.75,0,0,0,0,22,6,269,4NL16,4FR6,24,5,0,1,2.4166667,5.0833335,4.75,3.6666667,.29309091,.00098531297,.000840689,.1373105,.0051526688,.086466193,.04458338,-.1363252,Eastern Asian,0,1,0,0,0,-1.1452785,1.2721456,.79557967,-.59437817,-.92372811,-.80715644,-.36377823,5.1835256,-.59166628,5.9631386,-1.1708775,4.6950707,not buy,26,5,0,1,3.0833333,4.4166665,4.1666665,4.3333335,.047404621,.79380733,.001559497,.003129767,.002063497,.01057846,.002698407,.78322881,South Asian,0,0,1,0,0,-.40583017,.29586971,-.19539291,.25252825,-1.6255264,1.7301859,-.29214153,-.2360598,-.61734533,-.20500018,1.724378,matched (3)
8,NL,8,S,11,10.829531,L,low price,.75,0,0,0,0,22,6,328,4NL8,4FR6,22,3,0,1,3.0833333,4.25,5,4.25,.69405222,.044386301,.000215658,.1391802,.006624565,.006352006,.0031552929,-.094793864,Caucasian,1,0,0,0,0,-.40583017,.051801067,1.2202821,.14666477,.22161038,-.66825616,-.42606908,5.2590427,-.57943094,-.13771744,-1.0401143,11.668962,buy,26,5,0,1,3.0833333,4.4166665,4.1666665,4.3333335,.047404621,.79380733,.001559497,.003129767,.002063497,.01057846,.002698407,.78322881,South Asian,0,0,1,0,0,-.40583017,.29586971,-.19539291,.25252825,-1.6255264,1.7301859,-.29214153,-.2360598,-.61734533,-.20500018,1.724378,matched (3)
12,NL,12,S,13,16.268263,H,not sell,.75,0,0,0,0,22,6,399,4NL12,4FR6,23,5,1,0,1.8333334,4.4166665,3.75,4.3333335,.65368527,.123348,.0029807461,.0055509531,.02608401,.000064626998,.002050468,.1177971,South Asian,0,0,1,0,0,-1.7922958,.29586971,-.90323001,.25252825,.10630294,-.4155477,-.15049921,-.13826764,-.41767207,-.30041811,-.37076244,3.6231999,no offer,26,5,0,1,3.0833333,4.4166665,4.1666665,4.3333335,.047404621,.79380733,.001559497,.003129767,.002063497,.01057846,.002698407,.78322881,South Asian,0,0,1,0,0,-.40583017,.29586971,-.19539291,.25252825,-1.6255264,1.7301859,-.29214153,-.2360598,-.61734533,-.20500018,1.724378,matched (3)
14,NL,14,S,15,4.5185118,L,low price,.75,0,0,0,0,22,6,454,4NL14,4FR6,18,5,1,0,4.5833335,5.8333335,4.3333335,5.8333335,.4822824,.43876451,.000450683,.0038149671,.02390717,.000189468,.00087149098,.43494949,Caucasian,1,0,0,0,0,1.257929,2.3704555,.087742575,2.1580675,-.38330618,.5939092,-.40264639,-.20838444,-.43576729,-.47403869,.62780553,5.640223,buy,26,5,0,1,3.0833333,4.4166665,4.1666665,4.3333335,.047404621,.79380733,.001559497,.003129767,.002063497,.01057846,.002698407,.78322881,South Asian,0,0,1,0,0,-.40583017,.29586971,-.19539291,.25252825,-1.6255264,1.7301859,-.29214153,-.2360598,-.61734533,-.20500018,1.724378,matched (3)
15,NL,15,S,1,29.212748,L,low price,.75,0,0,0,0,23,7,14,4NL15,4FR7,25,3,1,0,2.5,4.5833335,4.3333335,4.5,.86386299,.1340334,.00068136101,.0076701068,.0055519538,.00085715798,.0032458389,.12636331,African,0,0,0,1,0,-1.0528474,.53993905,.087742575,.46425465,.70667166,-.38135022,-.37965691,-.052674618,-.58834714,-.1243833,-.34379137,33.06657,buy,19,5,0,1,2.4166667,3.5,3.6666667,4.1666665,,,,,,,,,FIT_FAILED,,,,,,-1.1452785,-1.0465088,-1.0447973,.040801272,,,,,,,,matched (3)
